Date,Year,City,State,Region,Customer,Flavor,Transaction_Type,Quantity,Unit_Price,Sales,Profits,Stock_Change,Reorder_Point,Stock_Balance,Reorder_Alert
2024-10-09 21:48:21.460292060,2024,Pune,Maharashtra,North,BigMart,Tomato Wafers,Outbound,150,12.84,1926.09,400.41,-150,113,761,NO
2024-10-10 00:08:21.220244048,2024,Ahmedabad,Gujarat,East,QuickBuy,Cheese Wafers,Inbound,147,11.23,1650.1,449.06,147,365,241,YES
2024-10-10 02:28:20.980196040,2024,Hyderabad,Telangana,North,QuickBuy,Aloo Bhujia Wafers,Inbound,192,8.15,1564.91,187.04,192,386,719,NO
2024-10-10 04:48:20.740148032,2024,Bangalore,Karnataka,South,RetailMart,Tomato Wafers,Return,18,10.42,187.54,27.77,18,240,879,NO
2024-10-10 07:08:20.500100020,2024,Jaipur,Rajasthan,East,BigMart,Mint Masala Wafers,Outbound,88,5.91,520.3,94.33,-88,482,681,NO
2024-10-10 09:28:20.260052012,2024,Jaipur,Rajasthan,West,QuickBuy,Black Pepper Wafers,Outbound,61,11.79,719.16,196.45,-61,392,768,NO
2024-10-10 11:48:20.020004000,2024,Ahmedabad,Gujarat,North,QuickBuy,Cream & Onion Wafers,Outbound,139,12.25,1702.88,490.05,-139,493,278,YES
2024-10-10 14:08:19.779955992,2024,Hyderabad,Telangana,South,SuperStore,Cheese Wafers,Inbound,162,14.65,2373.35,708.55,162,130,362,NO
2024-10-10 16:28:19.539907984,2024,Delhi,Delhi,West,BigMart,Mint Masala Wafers,Inbound,22,7.6,167.29,48.82,22,270,624,NO
2024-10-10 18:48:19.299859972,2024,Kolkata,West Bengal,South,SuperStore,Black Pepper Wafers,Inbound,60,5.18,311.07,31.48,60,454,407,YES
2024-10-10 21:08:19.059811964,2024,Kolkata,West Bengal,West,ShopEase,Masala Wafers,Inbound,195,10.46,2038.94,223.35,195,304,174,YES
2024-10-10 23:28:18.819763952,2024,Chennai,Tamil Nadu,North,SuperStore,Mint Masala Wafers,Inbound,43,12.07,518.92,67.21,43,390,600,NO
2024-10-11 01:48:18.579715944,2024,Jaipur,Rajasthan,West,ShopEase,Mint Masala Wafers,Outbound,44,12.9,567.78,96.39,-44,210,134,YES
2024-10-11 04:08:18.339667936,2024,Ahmedabad,Gujarat,East,ShopEase,Aloo Bhujia Wafers,Inbound,140,6.94,971.23,258.33,140,167,505,NO
2024-10-11 06:28:18.099619924,2024,Kolkata,West Bengal,West,BigMart,Masala Wafers,Outbound,129,7.62,982.66,273.7,-129,282,293,NO
2024-10-11 08:48:17.859571916,2024,Ahmedabad,Gujarat,South,ShopEase,Cream & Onion Wafers,Inbound,196,10.13,1984.68,272.63,196,472,494,NO
2024-10-11 11:08:17.619523904,2024,Chennai,Tamil Nadu,West,ShopEase,Masala Wafers,Inbound,79,8.31,656.17,146.94,79,295,814,NO
2024-10-11 13:28:17.379475896,2024,Jaipur,Rajasthan,North,SuperStore,Cream & Onion Wafers,Inbound,185,13.61,2516.95,713.49,185,225,870,NO
2024-10-11 15:48:17.139427888,2024,Mumbai,Maharashtra,South,BigMart,Tomato Wafers,Outbound,156,9.74,1519.07,292.8,-156,274,418,NO
2024-10-11 18:08:16.899379876,2024,Bangalore,Karnataka,South,BigMart,Black Pepper Wafers,Inbound,76,13.0,987.68,119.22,76,361,205,YES
2024-10-11 20:28:16.659331868,2024,Bangalore,Karnataka,South,ShopEase,Cheese Wafers,Outbound,112,10.81,1210.29,231.85,-112,474,317,YES
2024-10-11 22:48:16.419283856,2024,Kolkata,West Bengal,South,SuperStore,Black Pepper Wafers,Outbound,82,12.73,1043.93,182.85,-82,385,72,YES
2024-10-12 01:08:16.179235848,2024,Bangalore,Karnataka,East,SuperStore,Masala Wafers,Inbound,125,8.33,1040.84,224.33,125,254,258,NO
2024-10-12 03:28:15.939187840,2024,Mumbai,Maharashtra,South,SuperStore,Cream & Onion Wafers,Outbound,142,13.31,1890.61,354.93,-142,168,357,NO
2024-10-12 05:48:15.699139828,2024,Ahmedabad,Gujarat,South,SuperStore,Chilli Wafers,Outbound,76,7.75,588.67,60.91,-76,207,147,YES
2024-10-12 08:08:15.459091820,2024,Chennai,Tamil Nadu,South,RetailMart,Cheese Wafers,Outbound,148,10.46,1548.23,462.61,-148,134,224,NO
2024-10-12 10:28:15.219043808,2024,Mumbai,Maharashtra,North,ShopEase,Masala Wafers,Inbound,130,7.14,928.21,193.72,130,458,104,YES
2024-10-12 12:48:14.978995800,2024,Chennai,Tamil Nadu,North,ShopEase,Black Pepper Wafers,Outbound,103,9.76,1004.79,195.66,-103,143,555,NO
2024-10-12 15:08:14.738947792,2024,Chennai,Tamil Nadu,South,ShopEase,Masala Wafers,Outbound,138,8.18,1129.08,328.48,-138,242,927,NO
2024-10-12 17:28:14.498899780,2024,Jaipur,Rajasthan,East,BigMart,Aloo Bhujia Wafers,Inbound,100,7.67,766.7,100.57,100,310,355,NO
2024-10-12 19:48:14.258851772,2024,Ahmedabad,Gujarat,West,BigMart,Black Pepper Wafers,Inbound,101,14.67,1481.65,204.24,101,384,537,NO
2024-10-12 22:08:14.018803760,2024,Hyderabad,Telangana,East,SuperStore,Tomato Wafers,Inbound,72,6.6,475.25,124.33,72,105,815,NO
2024-10-13 00:28:13.778755752,2024,Bangalore,Karnataka,South,BigMart,Chilli Wafers,Inbound,38,12.87,489.18,74.44,38,317,260,YES
2024-10-13 02:48:13.538707744,2024,Hyderabad,Telangana,South,QuickBuy,Cheese Wafers,Inbound,21,14.84,311.67,80.99,21,126,570,NO
2024-10-13 05:08:13.298659732,2024,Jaipur,Rajasthan,East,ShopEase,Aloo Bhujia Wafers,Inbound,86,5.2,447.12,68.99,86,326,572,NO
2024-10-13 07:28:13.058611724,2024,Chennai,Tamil Nadu,South,ShopEase,Tomato Wafers,Inbound,50,11.99,599.51,63.93,50,383,816,NO
2024-10-13 09:48:12.818563712,2024,Kolkata,West Bengal,West,RetailMart,Masala Wafers,Outbound,139,7.53,1046.55,212.87,-139,488,925,NO
2024-10-13 12:08:12.578515704,2024,Bangalore,Karnataka,North,RetailMart,Masala Wafers,Outbound,46,5.4,248.62,34.64,-46,155,912,NO
2024-10-13 14:28:12.338467696,2024,Bangalore,Karnataka,West,QuickBuy,Cream & Onion Wafers,Outbound,182,9.03,1643.26,413.39,-182,467,69,YES
2024-10-13 16:48:12.098419684,2024,Ahmedabad,Gujarat,West,RetailMart,Salted Wafers,Outbound,185,14.35,2655.15,606.01,-185,409,953,NO
2024-10-13 19:08:11.858371676,2024,Pune,Maharashtra,West,SuperStore,Aloo Bhujia Wafers,Inbound,33,5.12,168.88,48.08,33,435,446,NO
2024-10-13 21:28:11.618323664,2024,Surat,Gujarat,East,SuperStore,Tomato Wafers,Inbound,108,10.88,1174.92,301.48,108,204,956,NO
2024-10-13 23:48:11.378275656,2024,Surat,Gujarat,East,ShopEase,Cheese Wafers,Outbound,159,10.01,1592.22,216.79,-159,117,446,NO
2024-10-14 02:08:11.138227648,2024,Surat,Gujarat,West,SuperStore,Masala Wafers,Inbound,109,13.73,1496.99,389.26,109,304,782,NO
2024-10-14 04:28:10.898179636,2024,Pune,Maharashtra,East,RetailMart,Mint Masala Wafers,Inbound,148,5.84,864.32,197.37,148,142,256,NO
2024-10-14 06:48:10.658131628,2024,Ahmedabad,Gujarat,South,QuickBuy,Tomato Wafers,Inbound,67,11.82,791.62,185.07,67,188,908,NO
2024-10-14 09:08:10.418083616,2024,Pune,Maharashtra,North,SuperStore,Cheese Wafers,Inbound,183,11.8,2159.6,575.43,183,173,943,NO
2024-10-14 11:28:10.178035608,2024,Surat,Gujarat,East,ShopEase,Black Pepper Wafers,Inbound,38,11.69,444.25,95.41,38,256,895,NO
2024-10-14 13:48:09.937987600,2024,Jaipur,Rajasthan,East,ShopEase,Masala Wafers,Inbound,172,14.42,2480.82,479.3,172,365,929,NO
2024-10-14 16:08:09.697939588,2024,Mumbai,Maharashtra,West,RetailMart,Tomato Wafers,Inbound,152,13.23,2011.09,457.18,152,233,636,NO
2024-10-14 18:28:09.457891580,2024,Chennai,Tamil Nadu,North,SuperStore,Mint Masala Wafers,Outbound,69,5.42,373.96,59.68,-69,188,925,NO
2024-10-14 20:48:09.217843568,2024,Pune,Maharashtra,South,RetailMart,Mint Masala Wafers,Inbound,104,9.71,1009.93,137.88,104,335,530,NO
2024-10-14 23:08:08.977795560,2024,Ahmedabad,Gujarat,South,ShopEase,Tomato Wafers,Outbound,51,8.98,457.96,102.27,-51,231,118,YES
2024-10-15 01:28:08.737747552,2024,Ahmedabad,Gujarat,North,QuickBuy,Black Pepper Wafers,Outbound,52,8.1,421.28,61.83,-52,328,831,NO
2024-10-15 03:48:08.497699540,2024,Hyderabad,Telangana,South,SuperStore,Masala Wafers,Outbound,83,9.51,789.61,91.58,-83,133,65,YES
2024-10-15 06:08:08.257651532,2024,Mumbai,Maharashtra,North,QuickBuy,Aloo Bhujia Wafers,Inbound,186,8.84,1644.6,164.64,186,182,244,NO
2024-10-15 08:28:08.017603520,2024,Kolkata,West Bengal,West,SuperStore,Mint Masala Wafers,Outbound,169,9.32,1575.64,349.26,-169,231,56,YES
2024-10-15 10:48:07.777555512,2024,Bangalore,Karnataka,South,ShopEase,Aloo Bhujia Wafers,Inbound,73,14.79,1079.86,186.2,73,453,43,YES
2024-10-15 13:08:07.537507504,2024,Surat,Gujarat,South,SuperStore,Aloo Bhujia Wafers,Inbound,11,5.89,64.75,16.22,11,303,523,NO
2024-10-15 15:28:07.297459492,2024,Kolkata,West Bengal,North,ShopEase,Black Pepper Wafers,Outbound,161,14.22,2289.79,400.79,-161,386,889,NO
2024-10-15 17:48:07.057411484,2024,Hyderabad,Telangana,South,BigMart,Cream & Onion Wafers,Inbound,75,9.8,735.18,144.98,75,435,423,YES
2024-10-15 20:08:06.817363472,2024,Surat,Gujarat,East,ShopEase,Cheese Wafers,Inbound,175,11.24,1966.55,356.77,175,415,747,NO
2024-10-15 22:28:06.577315464,2024,Mumbai,Maharashtra,West,ShopEase,Black Pepper Wafers,Inbound,40,13.3,532.07,122.44,40,357,535,NO
2024-10-16 00:48:06.337267456,2024,Hyderabad,Telangana,South,SuperStore,Cheese Wafers,Inbound,124,8.6,1066.97,182.69,124,391,394,NO
2024-10-16 03:08:06.097219444,2024,Surat,Gujarat,South,QuickBuy,Mint Masala Wafers,Inbound,35,9.3,325.65,95.34,35,224,449,NO
2024-10-16 05:28:05.857171436,2024,Mumbai,Maharashtra,South,ShopEase,Cheese Wafers,Return,38,9.1,345.62,99.27,38,250,256,NO
2024-10-16 07:48:05.617123424,2024,Delhi,Delhi,North,SuperStore,Cheese Wafers,Inbound,87,8.75,761.02,205.18,87,458,953,NO
2024-10-16 10:08:05.377075416,2024,Kolkata,West Bengal,West,ShopEase,Cheese Wafers,Inbound,34,14.26,484.68,137.68,34,346,795,NO
2024-10-16 12:28:05.137027408,2024,Kolkata,West Bengal,West,RetailMart,Cream & Onion Wafers,Outbound,57,13.29,757.49,143.79,-57,274,835,NO
2024-10-16 14:48:04.896979396,2024,Bangalore,Karnataka,South,RetailMart,Black Pepper Wafers,Outbound,74,6.09,450.66,93.42,-74,471,360,YES
2024-10-16 17:08:04.656931388,2024,Mumbai,Maharashtra,South,RetailMart,Masala Wafers,Outbound,190,6.08,1155.43,287.03,-190,456,762,NO
2024-10-16 19:28:04.416883376,2024,Pune,Maharashtra,North,RetailMart,Cream & Onion Wafers,Outbound,76,9.28,705.18,168.7,-76,401,605,NO
2024-10-16 21:48:04.176835368,2024,Delhi,Delhi,West,QuickBuy,Tomato Wafers,Outbound,99,5.99,592.67,164.84,-99,179,379,NO
2024-10-17 00:08:03.936787360,2024,Jaipur,Rajasthan,East,ShopEase,Mint Masala Wafers,Return,155,11.19,1734.59,421.97,155,206,442,NO
2024-10-17 02:28:03.696739348,2024,Surat,Gujarat,South,RetailMart,Black Pepper Wafers,Inbound,146,6.44,939.79,281.54,146,399,966,NO
2024-10-17 04:48:03.456691340,2024,Delhi,Delhi,East,SuperStore,Tomato Wafers,Outbound,47,10.22,480.52,81.54,-47,404,891,NO
2024-10-17 07:08:03.216643328,2024,Mumbai,Maharashtra,East,RetailMart,Cream & Onion Wafers,Outbound,96,5.07,486.93,129.82,-96,443,533,NO
2024-10-17 09:28:02.976595320,2024,Chennai,Tamil Nadu,West,BigMart,Cream & Onion Wafers,Outbound,158,8.17,1290.22,309.04,-158,157,473,NO
2024-10-17 11:48:02.736547312,2024,Surat,Gujarat,East,BigMart,Black Pepper Wafers,Return,74,11.77,871.12,207.57,74,190,156,YES
2024-10-17 14:08:02.496499300,2024,Ahmedabad,Gujarat,South,QuickBuy,Mint Masala Wafers,Inbound,158,9.84,1554.78,256.8,158,234,88,YES
2024-10-17 16:28:02.256451292,2024,Kolkata,West Bengal,South,BigMart,Cream & Onion Wafers,Inbound,36,14.78,532.18,136.83,36,449,201,YES
2024-10-17 18:48:02.016403280,2024,Mumbai,Maharashtra,North,SuperStore,Mint Masala Wafers,Return,115,13.74,1580.22,442.58,115,268,979,NO
2024-10-17 21:08:01.776355272,2024,Ahmedabad,Gujarat,West,RetailMart,Salted Wafers,Inbound,132,8.59,1133.97,162.96,132,433,461,NO
2024-10-17 23:28:01.536307264,2024,Bangalore,Karnataka,West,BigMart,Aloo Bhujia Wafers,Outbound,53,5.45,289.11,65.08,-53,221,480,NO
2024-10-18 01:48:01.296259252,2024,Hyderabad,Telangana,East,BigMart,Black Pepper Wafers,Inbound,109,13.46,1466.73,261.7,109,335,708,NO
2024-10-18 04:08:01.056211244,2024,Jaipur,Rajasthan,South,QuickBuy,Cream & Onion Wafers,Outbound,37,14.11,522.16,155.56,-37,498,556,NO
2024-10-18 06:28:00.816163232,2024,Jaipur,Rajasthan,South,BigMart,Mint Masala Wafers,Outbound,182,13.21,2403.54,470.53,-182,175,453,NO
2024-10-18 08:48:00.576115224,2024,Ahmedabad,Gujarat,North,RetailMart,Masala Wafers,Inbound,26,6.28,163.27,23.78,26,408,469,NO
2024-10-18 11:08:00.336067216,2024,Kolkata,West Bengal,East,ShopEase,Mint Masala Wafers,Inbound,136,14.98,2037.16,359.3,136,122,379,NO
2024-10-18 13:28:00.096019204,2024,Bangalore,Karnataka,South,RetailMart,Chilli Wafers,Inbound,132,7.59,1001.33,231.07,132,432,400,YES
2024-10-18 15:47:59.855971196,2024,Chennai,Tamil Nadu,West,BigMart,Black Pepper Wafers,Outbound,177,12.24,2166.84,249.66,-177,172,78,YES
2024-10-18 18:07:59.615923184,2024,Kolkata,West Bengal,North,BigMart,Black Pepper Wafers,Outbound,140,14.08,1971.25,435.1,-140,187,550,NO
2024-10-18 20:27:59.375875176,2024,Delhi,Delhi,West,BigMart,Masala Wafers,Inbound,85,7.36,625.33,179.0,85,202,935,NO
2024-10-18 22:47:59.135827168,2024,Jaipur,Rajasthan,North,QuickBuy,Masala Wafers,Inbound,55,14.08,774.54,209.18,55,193,795,NO
2024-10-19 01:07:58.895779156,2024,Delhi,Delhi,West,SuperStore,Cream & Onion Wafers,Outbound,167,8.09,1351.83,153.48,-167,415,385,YES
2024-10-19 03:27:58.655731148,2024,Surat,Gujarat,East,RetailMart,Chilli Wafers,Outbound,78,14.76,1151.6,343.96,-78,365,977,NO
2024-10-19 05:47:58.415683136,2024,Pune,Maharashtra,South,BigMart,Cream & Onion Wafers,Inbound,146,7.81,1140.64,273.46,146,352,666,NO
2024-10-19 08:07:58.175635128,2024,Mumbai,Maharashtra,West,ShopEase,Chilli Wafers,Inbound,94,14.53,1366.23,180.97,94,457,660,NO
2024-10-19 10:27:57.935587120,2024,Bangalore,Karnataka,East,QuickBuy,Cheese Wafers,Outbound,20,5.54,110.71,11.35,-20,157,342,NO
2024-10-19 12:47:57.695539108,2024,Kolkata,West Bengal,West,SuperStore,Chilli Wafers,Outbound,78,12.09,943.23,126.63,-78,498,902,NO
2024-10-19 15:07:57.455491100,2024,Jaipur,Rajasthan,East,BigMart,Aloo Bhujia Wafers,Return,108,10.32,1114.68,298.33,108,108,444,NO
2024-10-19 17:27:57.215443088,2024,Delhi,Delhi,North,RetailMart,Chilli Wafers,Inbound,100,9.78,977.88,102.02,100,112,51,YES
2024-10-19 19:47:56.975395080,2024,Hyderabad,Telangana,East,ShopEase,Chilli Wafers,Outbound,168,7.23,1215.47,178.22,-168,492,250,YES
2024-10-19 22:07:56.735347072,2024,Surat,Gujarat,West,QuickBuy,Mint Masala Wafers,Outbound,170,12.06,2049.51,515.37,-170,230,943,NO
2024-10-20 00:27:56.495299060,2024,Mumbai,Maharashtra,South,RetailMart,Cheese Wafers,Outbound,176,6.91,1215.82,264.1,-176,321,893,NO
2024-10-20 02:47:56.255251052,2024,Mumbai,Maharashtra,North,RetailMart,Cheese Wafers,Inbound,103,10.53,1084.43,278.21,103,428,658,NO
2024-10-20 05:07:56.015203040,2024,Kolkata,West Bengal,North,QuickBuy,Salted Wafers,Inbound,183,7.53,1378.44,343.55,183,471,328,YES
2024-10-20 07:27:55.775155032,2024,Bangalore,Karnataka,East,RetailMart,Chilli Wafers,Inbound,174,14.56,2532.78,278.91,174,252,907,NO
2024-10-20 09:47:55.535107024,2024,Chennai,Tamil Nadu,West,ShopEase,Salted Wafers,Outbound,124,5.29,655.5,182.56,-124,480,493,NO
2024-10-20 12:07:55.295059012,2024,Hyderabad,Telangana,East,ShopEase,Mint Masala Wafers,Inbound,197,7.0,1378.46,200.44,197,466,349,YES
2024-10-20 14:27:55.055011004,2024,Kolkata,West Bengal,North,RetailMart,Aloo Bhujia Wafers,Inbound,40,7.42,296.92,62.55,40,170,966,NO
2024-10-20 16:47:54.814962992,2024,Delhi,Delhi,South,BigMart,Chilli Wafers,Outbound,20,9.14,182.81,41.84,-20,444,769,NO
2024-10-20 19:07:54.574914984,2024,Pune,Maharashtra,East,RetailMart,Aloo Bhujia Wafers,Inbound,96,7.33,703.42,94.07,96,119,784,NO
2024-10-20 21:27:54.334866976,2024,Ahmedabad,Gujarat,West,BigMart,Masala Wafers,Inbound,130,9.91,1288.75,380.5,130,180,458,NO
2024-10-20 23:47:54.094818964,2024,Chennai,Tamil Nadu,East,RetailMart,Aloo Bhujia Wafers,Inbound,139,13.72,1907.73,377.03,139,327,497,NO
2024-10-21 02:07:53.854770956,2024,Bangalore,Karnataka,East,SuperStore,Cream & Onion Wafers,Outbound,114,12.12,1381.75,154.1,-114,445,124,YES
2024-10-21 04:27:53.614722944,2024,Surat,Gujarat,East,ShopEase,Tomato Wafers,Outbound,36,10.8,388.79,111.76,-36,118,203,NO
2024-10-21 06:47:53.374674936,2024,Chennai,Tamil Nadu,South,RetailMart,Salted Wafers,Outbound,11,5.89,64.79,14.08,-11,264,767,NO
2024-10-21 09:07:53.134626928,2024,Jaipur,Rajasthan,West,ShopEase,Salted Wafers,Outbound,112,11.94,1337.27,320.73,-112,467,642,NO
2024-10-21 11:27:52.894578916,2024,Bangalore,Karnataka,West,QuickBuy,Mint Masala Wafers,Inbound,110,6.66,733.06,150.3,110,486,20,YES
2024-10-21 13:47:52.654530908,2024,Pune,Maharashtra,North,SuperStore,Masala Wafers,Outbound,30,12.86,385.91,103.02,-30,206,589,NO
2024-10-21 16:07:52.414482896,2024,Jaipur,Rajasthan,North,BigMart,Salted Wafers,Inbound,67,7.5,502.54,53.58,67,476,846,NO
2024-10-21 18:27:52.174434888,2024,Chennai,Tamil Nadu,East,QuickBuy,Masala Wafers,Inbound,142,9.17,1302.21,200.12,142,447,562,NO
2024-10-21 20:47:51.934386880,2024,Ahmedabad,Gujarat,North,SuperStore,Tomato Wafers,Inbound,189,8.5,1607.39,311.72,189,313,361,NO
2024-10-21 23:07:51.694338868,2024,Ahmedabad,Gujarat,West,QuickBuy,Cream & Onion Wafers,Inbound,182,13.59,2473.04,285.19,182,338,360,NO
2024-10-22 01:27:51.454290860,2024,Pune,Maharashtra,East,ShopEase,Aloo Bhujia Wafers,Inbound,94,6.27,588.95,142.04,94,246,777,NO
2024-10-22 03:47:51.214242848,2024,Mumbai,Maharashtra,North,SuperStore,Black Pepper Wafers,Inbound,102,10.66,1086.96,194.28,102,280,115,YES
2024-10-22 06:07:50.974194840,2024,Hyderabad,Telangana,South,QuickBuy,Cheese Wafers,Outbound,29,6.42,186.2,28.77,-29,435,54,YES
2024-10-22 08:27:50.734146832,2024,Surat,Gujarat,North,BigMart,Cheese Wafers,Inbound,70,12.05,843.36,84.91,70,297,291,YES
2024-10-22 10:47:50.494098820,2024,Mumbai,Maharashtra,South,SuperStore,Chilli Wafers,Outbound,47,14.05,660.39,161.11,-47,386,50,YES
2024-10-22 13:07:50.254050812,2024,Ahmedabad,Gujarat,North,SuperStore,Salted Wafers,Inbound,157,9.35,1467.33,391.43,157,152,841,NO
2024-10-22 15:27:50.014002800,2024,Ahmedabad,Gujarat,West,QuickBuy,Chilli Wafers,Inbound,34,9.88,335.95,60.14,34,468,784,NO
2024-10-22 17:47:49.773954792,2024,Delhi,Delhi,North,RetailMart,Chilli Wafers,Inbound,139,14.27,1984.12,422.31,139,339,253,YES
2024-10-22 20:07:49.533906784,2024,Jaipur,Rajasthan,South,BigMart,Cheese Wafers,Inbound,130,10.21,1327.29,193.17,130,389,491,NO
2024-10-22 22:27:49.293858772,2024,Chennai,Tamil Nadu,South,BigMart,Aloo Bhujia Wafers,Inbound,169,9.88,1669.04,374.6,169,386,984,NO
2024-10-23 00:47:49.053810764,2024,Surat,Gujarat,North,QuickBuy,Cheese Wafers,Outbound,35,10.78,377.42,38.66,-35,287,572,NO
2024-10-23 03:07:48.813762752,2024,Pune,Maharashtra,East,ShopEase,Aloo Bhujia Wafers,Outbound,178,11.89,2116.83,418.56,-178,494,858,NO
2024-10-23 05:27:48.573714744,2024,Chennai,Tamil Nadu,South,ShopEase,Black Pepper Wafers,Inbound,76,6.07,461.23,105.55,76,105,992,NO
2024-10-23 07:47:48.333666736,2024,Delhi,Delhi,West,RetailMart,Tomato Wafers,Inbound,10,13.21,132.11,37.47,10,382,970,NO
2024-10-23 10:07:48.093618724,2024,Ahmedabad,Gujarat,North,RetailMart,Aloo Bhujia Wafers,Outbound,60,9.36,561.3,98.94,-60,362,908,NO
2024-10-23 12:27:47.853570716,2024,Pune,Maharashtra,South,QuickBuy,Black Pepper Wafers,Inbound,14,5.72,80.13,20.28,14,148,960,NO
2024-10-23 14:47:47.613522704,2024,Ahmedabad,Gujarat,North,ShopEase,Cream & Onion Wafers,Inbound,22,12.86,282.96,62.12,22,451,862,NO
2024-10-23 17:07:47.373474696,2024,Surat,Gujarat,North,BigMart,Aloo Bhujia Wafers,Outbound,156,8.77,1368.04,390.44,-156,299,224,YES
2024-10-23 19:27:47.133426688,2024,Jaipur,Rajasthan,East,ShopEase,Chilli Wafers,Outbound,149,6.0,894.55,160.73,-149,159,468,NO
2024-10-23 21:47:46.893378676,2024,Chennai,Tamil Nadu,North,QuickBuy,Aloo Bhujia Wafers,Outbound,57,11.34,646.25,105.87,-57,132,847,NO
2024-10-24 00:07:46.653330668,2024,Chennai,Tamil Nadu,North,ShopEase,Cream & Onion Wafers,Outbound,162,13.8,2235.81,620.28,-162,402,102,YES
2024-10-24 02:27:46.413282656,2024,Mumbai,Maharashtra,North,SuperStore,Masala Wafers,Inbound,66,13.88,915.92,100.61,66,343,982,NO
2024-10-24 04:47:46.173234648,2024,Pune,Maharashtra,West,QuickBuy,Aloo Bhujia Wafers,Inbound,124,14.58,1807.5,230.05,124,271,969,NO
2024-10-24 07:07:45.933186640,2024,Hyderabad,Telangana,North,SuperStore,Cream & Onion Wafers,Inbound,44,13.68,601.79,70.1,44,306,47,YES
2024-10-24 09:27:45.693138628,2024,Delhi,Delhi,West,QuickBuy,Masala Wafers,Outbound,85,5.02,426.82,114.65,-85,474,736,NO
2024-10-24 11:47:45.453090620,2024,Hyderabad,Telangana,North,BigMart,Black Pepper Wafers,Outbound,103,8.8,906.65,92.59,-103,382,341,YES
2024-10-24 14:07:45.213042608,2024,Mumbai,Maharashtra,East,QuickBuy,Black Pepper Wafers,Inbound,14,13.19,184.6,50.27,14,121,232,NO
2024-10-24 16:27:44.972994600,2024,Surat,Gujarat,East,QuickBuy,Cheese Wafers,Inbound,31,8.66,268.54,51.09,31,146,581,NO
2024-10-24 18:47:44.732946592,2024,Delhi,Delhi,South,QuickBuy,Cheese Wafers,Inbound,112,11.02,1233.73,124.37,112,448,558,NO
2024-10-24 21:07:44.492898580,2024,Jaipur,Rajasthan,North,QuickBuy,Mint Masala Wafers,Inbound,194,11.06,2146.25,387.03,194,257,227,YES
2024-10-24 23:27:44.252850572,2024,Hyderabad,Telangana,East,RetailMart,Chilli Wafers,Inbound,184,8.65,1591.65,218.63,184,357,521,NO
2024-10-25 01:47:44.012802560,2024,Jaipur,Rajasthan,East,SuperStore,Salted Wafers,Outbound,191,14.04,2682.55,603.25,-191,242,696,NO
2024-10-25 04:07:43.772754552,2024,Hyderabad,Telangana,North,QuickBuy,Cream & Onion Wafers,Return,140,10.03,1404.52,331.29,140,146,591,NO
2024-10-25 06:27:43.532706544,2024,Jaipur,Rajasthan,South,QuickBuy,Salted Wafers,Inbound,133,9.65,1283.16,253.43,133,126,12,YES
2024-10-25 08:47:43.292658532,2024,Hyderabad,Telangana,West,RetailMart,Cheese Wafers,Inbound,62,14.98,928.46,100.37,62,126,498,NO
2024-10-25 11:07:43.052610524,2024,Jaipur,Rajasthan,East,ShopEase,Cheese Wafers,Inbound,168,9.94,1669.08,385.93,168,496,444,YES
2024-10-25 13:27:42.812562512,2024,Mumbai,Maharashtra,East,RetailMart,Cream & Onion Wafers,Inbound,78,6.78,529.15,142.03,78,244,825,NO
2024-10-25 15:47:42.572514504,2024,Bangalore,Karnataka,West,RetailMart,Aloo Bhujia Wafers,Inbound,113,10.13,1144.77,279.4,113,174,339,NO
2024-10-25 18:07:42.332466496,2024,Delhi,Delhi,East,RetailMart,Mint Masala Wafers,Outbound,170,13.14,2233.83,594.18,-170,286,323,NO
2024-10-25 20:27:42.092418484,2024,Pune,Maharashtra,West,QuickBuy,Tomato Wafers,Inbound,187,12.77,2387.73,334.53,187,109,595,NO
2024-10-25 22:47:41.852370476,2024,Surat,Gujarat,West,RetailMart,Cheese Wafers,Return,25,12.89,322.15,89.49,25,220,597,NO
2024-10-26 01:07:41.612322464,2024,Kolkata,West Bengal,South,RetailMart,Chilli Wafers,Outbound,125,12.08,1510.03,248.31,-125,388,156,YES
2024-10-26 03:27:41.372274456,2024,Ahmedabad,Gujarat,West,RetailMart,Cheese Wafers,Outbound,85,7.54,641.09,65.83,-85,264,655,NO
